0,28.788137,71.325287,35.1661,43.530514,79.13163,83.141541,58.062302,554.481689,56.752789,68.777557,82.27681,75.396652,69.116791,80.798286,15.173369,75.707832,19.080498,24.247967,44.897972,43.689999,88.068871,19.618254,130.956284,49.575901,54.709999,81.205017,22.476974,73.52253,85.709091,51.07716,1145.439941,92.29335,24.492615,71.506683,36.380062,52.180298,35.872456,102.929794,32.943306,23.579351,35.731602,15.370997,23.653288,26.638876,397.970001,73.801292,125.665627,17.400623,72.757652,37.81707,43.404274,58.935684,80.237778,70.397583,53.408031,22.980995,110.172966,82.040894,123.228493,53.067211,99.011719,67.453186,73.654259,44.370075,92.737579,33.690468,11.682301,22.9,55.403057,52.163647,106.571129,85.970001,106.270126,41.299725,87.786125,59.554779,34.172531,134.759995,34.926704,40.196941,14.058594,40.461704,58.218018
0,28.664587,71.090279,35.112888,43.147629,79.087608,83.325653,57.874821,550.436829,56.834454,69.118301,85.153015,75.49511,68.027245,80.370743,14.996422,75.587852,19.064001,24.068876,45.149578,41.799999,87.856964,19.600422,131.843857,49.196262,54.560001,80.880836,22.659008,71.907555,85.824638,52.181381,1132.680054,92.462669,24.474806,71.426781,36.201107,52.223217,35.777351,103.304939,32.786842,23.102039,35.687275,15.666961,23.629358,26.691353,396.440002,73.927132,125.956741,17.331299,72.605019,37.730358,42.829269,58.991146,80.564377,70.897934,54.434387,22.972084,110.063362,82.7799,124.085045,53.47744,97.901093,67.238373,73.234703,44.585236,92.531136,33.46381,11.555637,23.18,55.342052,52.199055,106.751389,84.904999,105.049576,40.810871,87.776855,59.897251,33.987774,133.369995,34.84708,40.179523,14.139052,40.749302,58.678619
0,28.796373,70.692558,35.192696,43.363003,78.048599,83.242798,57.908901,556.573853,56.33707,69.188194,85.167534,75.530899,66.790703,80.070557,14.952184,74.85865,18.907265,24.045315,45.106201,41.369999,87.98941,19.627176,131.144577,49.047703,57.200001,80.479744,22.312279,72.299644,85.211243,52.58202,1139.530029,91.393135,24.278864,71.595474,36.031116,51.639526,35.634705,103.2043,32.404373,23.249571,35.589767,15.905638,23.733067,26.717585,393.630005,73.963089,125.210739,17.133226,72.328377,37.832829,42.660149,58.539555,80.890991,70.086044,55.255482,22.686934,109.752831,83.212494,124.797371,53.787407,96.001068,67.150848,72.720955,44.594208,91.328384,32.756634,11.458204,23.030001,55.350765,51.885147,106.468109,81.309998,104.141045,41.038448,87.517433,59.545517,33.928982,135.0,34.70554,40.153385,14.146368,40.821194,58.235397
0,28.788137,70.909485,35.476429,44.320236,78.30394,83.583405,58.360523,567.303589,56.804752,69.432831,84.709953,76.085747,66.583176,79.606613,14.961031,75.227859,19.006256,24.898354,45.036789,41.299999,89.234283,19.894693,133.233505,49.188004,57.919998,81.600784,22.424965,71.782608,85.682411,52.943581,1163.069946,93.122238,24.305584,72.287987,36.138477,51.296177,35.996086,103.863106,32.404373,23.371069,35.72274,15.752884,23.868685,26.883751,398.029999,75.041794,125.228935,17.133226,72.824425,38.266327,42.786983,59.07037,82.10672,72.229042,55.833977,22.802778,110.017693,84.978958,126.690819,53.16748,96.102043,67.556625,72.506897,44.92593,91.62458,33.010487,11.448461,23.469999,56.370312,52.281658,107.369492,82.305,106.848297,41.552586,88.258629,59.42519,34.231316,138.080002,34.970932,40.414795,14.248769,40.803219,57.60099
0,28.579473,70.349083,35.29023,44.344177,78.488853,83.252007,57.81517,568.484192,56.834454,69.642509,85.167534,76.327385,65.917351,79.124481,15.120288,75.624771,18.95676,24.860645,44.316689,41.490002,88.942924,19.876865,133.134857,48.651562,58.23,81.576408,22.398958,72.23719,84.820076,53.559196,1157.5,93.5233,24.234329,71.240334,35.735844,50.969997,35.872456,103.991211,32.274002,23.318998,35.306118,15.829261,23.653288,27.06741,401.920013,74.826065,124.300987,17.133226,71.756004,38.408203,42.474117,58.824764,81.417198,71.388824,56.767021,22.660204,109.460579,84.861801,126.970329,53.668892,95.450348,67.150848,71.299591,44.63903,91.552765,32.421169,11.253593,23.139999,56.431293,52.449242,105.841408,83.730003,106.343536,41.322548,87.758324,58.869804,33.928982,136.089996,34.51091,40.170799,14.029334,41.27058,57.270752
0,27.99519,70.584076,35.529629,44.144745,78.990746,83.279625,57.832226,563.009705,57.517403,70.603577,84.542908,76.980659,64.767273,78.669647,14.82832,75.292488,18.437057,24.921911,44.09111,41.299999,88.07769,19.698511,133.341049,48.618553,57.220001,82.235382,22.485643,71.314728,84.864525,53.940304,1153.689941,93.5233,24.243238,71.400162,35.547962,50.111629,35.805882,104.046112,32.378304,23.457855,35.013607,16.067942,23.693184,27.049915,401.01001,74.475479,124.137199,17.182745,71.450737,38.502781,42.118969,59.141659,81.952499,71.823097,55.386105,22.55327,109.898964,85.375504,128.151489,53.568619,94.48658,66.554138,71.333855,44.396965,91.660477,32.212658,11.370513,23.02,57.790665,52.376072,105.841408,84.349998,109.105835,40.470531,88.230843,59.045681,34.113743,136.009995,34.201279,40.327663,14.080534,41.486279,56.436459
0,28.061964,70.538902,35.937504,44.639324,79.695168,82.99427,58.445721,562.979797,57.665874,71.066635,84.956917,78.081406,65.545517,80.206993,14.952184,75.698616,18.189579,25.232967,44.082436,41.369999,88.748688,19.81444,133.986603,49.097229,57.939999,81.37365,22.797699,70.838882,85.166779,53.471256,1148.839966,93.763954,24.011669,71.293617,35.905849,50.643822,36.243355,104.155914,32.387009,23.579351,35.226349,16.010658,24.163853,26.840023,397.660004,75.059761,123.891556,17.182745,71.918175,38.77866,42.702427,60.211205,83.404099,70.520302,55.936607,22.749315,110.337349,85.384506,127.944107,53.322464,95.780785,63.60236,70.700218,44.71973,92.019508,32.675037,11.33154,23.049999,59.062893,52.191975,103.884102,84.904999,108.279915,40.683529,88.110374,59.591801,34.760406,136.419998,34.51976,41.12933,14.043962,41.288544,57.183849
0,27.794867,70.041756,35.724716,44.080936,79.149239,81.806793,57.746994,559.39325,56.530087,70.236633,81.652176,77.571304,65.018036,79.561134,14.961031,74.73864,18.362814,24.582584,43.405712,39.650002,87.009399,19.787687,135.304489,48.3297,55.91,78.960022,22.607,71.209717,84.304459,52.494076,1139.719971,91.384209,23.806822,71.036148,35.369007,50.103043,35.90099,103.213448,32.239227,23.414459,34.969284,15.686054,24.044188,26.708841,390.980011,74.043999,122.526939,17.133226,69.895798,37.951054,42.228893,59.268417,82.433334,69.802841,55.28347,22.722576,109.049591,85.168213,126.862152,52.602261,94.137787,64.230904,70.597466,47.624538,89.964073,31.714008,11.21462,23.01,58.531357,51.66563,102.373177,82.449997,106.820755,40.07008,88.027008,58.629147,34.659634,134.220001,34.095116,40.667488,14.007388,40.947021,56.749317
0,27.945107,70.466599,35.73357,44.352142,79.739182,82.285446,57.576595,572.553955,58.096439,70.542419,82.516487,77.607109,66.479401,80.843781,15.37686,74.775597,18.73403,24.888924,44.039055,40.32,87.512665,19.983873,135.752716,49.171501,57.740002,80.101517,22.901722,72.626656,84.651169,52.71883,1159.209961,91.740715,24.02058,71.799698,35.512165,50.171711,36.338451,103.057907,32.143616,23.336357,35.421356,16.010658,23.964417,27.111134,397.540009,74.043999,125.010605,17.370914,71.021461,38.100811,42.685513,59.529869,83.168205,69.878365,55.432755,23.62257,109.104378,85.366493,126.239998,52.638729,95.321846,64.501419,70.597466,47.516949,90.592369,32.439308,11.204876,23.01,58.479065,52.550728,102.647881,83.519997,108.032127,40.11269,88.907188,59.295597,34.516861,137.339996,34.546299,40.528065,14.058594,40.973984,56.445148
0,28.203867,70.195419,35.919773,44.591457,81.368134,82.764145,57.20166,572.165405,58.05933,70.629799,83.475227,77.678703,66.254593,80.861984,15.536114,74.830956,18.767027,25.48275,44.360069,40.650002,87.212456,20.313816,137.617554,49.171501,57.599998,80.263329,22.806368,74.084801,84.864525,53.735096,1172.859985,91.901161,24.350113,71.728653,35.574799,50.360546,36.528652,104.375519,32.074089,23.232214,34.942692,16.373455,23.685204,27.268557,395.869995,74.511436,125.947632,16.885635,70.859291,37.91164,42.609409,59.474407,83.467598,70.652466,55.35812,23.765148,109.113503,85.438576,126.790009,54.234119,94.991402,65.822151,71.136909,47.086605,90.700066,33.327805,11.068468,23.620001,58.060802,52.81271,102.31308,82.675003,108.757095,41.126583,89.084236,59.184517,34.500069,136.039993,33.997803,40.4758,14.117108,41.701973,56.445148
0,28.345755,69.38192,36.043915,44.200596,81.545387,82.892998,57.39764,575.951172,58.29689,71.45108,81.289024,78.349876,65.951935,80.607262,16.058115,75.006332,18.470055,25.232967,44.403446,41.220001,87.353722,20.313816,137.608582,49.155003,57.189999,80.470978,23.187777,73.671394,85.397926,51.399632,1184.650024,92.204185,24.225428,71.52446,35.530064,52.454975,36.414539,104.512772,32.421764,23.78763,35.545448,16.306622,23.820822,27.259808,395.799988,74.484482,125.692932,16.885635,70.792519,37.761894,42.423386,59.751694,83.59462,68.688866,55.152836,23.649307,109.442307,85.29438,126.420334,53.778294,94.725227,65.440262,72.369904,47.068668,90.197433,33.445679,11.000265,23.49,57.930099,52.343025,102.012627,83.800003,109.234322,41.348103,88.907188,59.295597,34.634438,134.960007,34.599384,40.589081,14.307285,41.692986,58.131119
0,28.12874,68.866714,36.061638,44.392036,81.040215,82.800972,57.576595,573.116821,57.806923,70.926849,79.139137,78.448318,66.782066,82.062767,15.721912,74.766335,18.420561,25.232967,44.099792,42.75,87.547966,20.278147,137.904419,48.998192,56.299999,79.780807,23.4825,71.866348,84.393372,51.07716,1178.040039,90.439438,23.673231,70.920723,35.145317,52.978584,36.338451,104.503616,32.187073,23.605389,35.306118,16.239792,23.605425,27.189848,399.609985,73.891167,124.919624,16.855927,70.573105,37.990467,42.414928,58.690075,83.422241,68.462288,55.526058,23.034464,108.857788,85.672905,126.645744,52.97604,95.018944,64.445724,71.35096,46.575581,89.676826,32.983292,11.039239,23.620001,57.764526,54.800034,102.407516,83.519997,109.344429,41.19474,88.972412,59.638088,34.567245,134.289993,34.174728,40.754627,14.402376,41.692986,58.270168
